"indicador";"País";"Años";"valor";"notas";"fuente";""
"Exportaciones de productos primarios según su participación en el total";"Chile";"1993";"83.5";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1994";"83.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1995";"86.5";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1996";"85.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1997";"84.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1998";"82.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1999";"83.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"2000";"83.8";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"2001";"82";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"2002";"83";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"2003";"80.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"2004";"84.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"2005";"84.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"2006";"87.2";"";"[765]"
