"indicador";"Productos principales";"Años";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"valor";"notas";"fuente";""
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1983";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.1";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1984";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"10.5";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1985";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"6.9";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1986";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"7.1";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1987";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.2";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1988";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"6";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1990";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"5.6";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1991";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"7.7";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1992";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"5.4";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1993";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.2";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1994";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.4";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1995";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.6";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1996";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.5";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1998";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.5";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"2000";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.7";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.4";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"6.2";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"5.1";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"5.7";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.9";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"6.2";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"2008";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"6.6";"";"[765]"
